subjid,trial,oper,op1,op2,prob,resp,day,month,year,hour,minute,second,condition,trial_sub,op1num,op1den,op2num,op2den,ansW,ansNum,ansDen,rt,age,sex,grade,race,hand,PSSAverb,PSSAmath,scrap,Stratrt,Trial ID,corAnswer,parAnswer,arithCorrect,prob,resp,strategy,code,Exp,Comments
828,701,-,3/5,2/5,3/5-2/5,1,9,10,2008,24,30,37,7,2,3,5,2,5,1,-99999,-99999,25016,14,0,8,1,1,1282,1082,,16109,701,0.2,1,0,3/5-2/5,1,"Trial 701. I got the answer 1 because 3 plus 2, I mean 3 minus 2 equals 1 and 5 minus 5 equsl 0.",3,LA,
828,702,-,3/5,1/2,3/5-1/2,4/3,9,10,2008,24,30,13,7,1,3,5,1,2,-99999,4,3,7562,14,0,8,1,1,1282,1082,,15657,702,0.1,1.333333333,0,3/5-1/2,4/3,"Trial 702. I got the asnwer 4/3 because 3 minus 1 equals 5 and 5 plus 2, I mean 5 minus 2 equals 3.",3,LA,
829,401,+,3/5,2/5,3/5+2/5,1,9,10,2008,8,34,32,4,1,3,5,2,5,1,-99999,-99999,8406,13,0,8,3,1,1579,1484,,11672,401,1,1,1,3/5+2/5,1,"I tink it's one becauase uh 3/5 plus 2/5, they have a common denominator and if you add 3 to 2 and it equals 5/5 which equals 1.",1,LA,Did not say trial numbers.
829,402,+,3/5,1/2,3/5+1/2,11/10,9,10,2008,8,34,52,4,2,3,5,1,2,-99999,11,10,33391,13,0,8,3,1,1579,1484,,28953,402,1.1,1.1,1,3/5+1/2,11/10,"I think this is 11 over 10 because if you make 3/5 um and one-ha..and one half a common denominators, it would be ss-six, oh wait, 6 over 10 and 5 over 10. So if you add across, 6 plus 5 and if you add the numerators across it's 11/10.  Which equals 1 and 1/10. ",2,LA,
829,501,:,3/5,1/2,3/5:1/2,6/5,9,10,2008,8,32,40,5,1,3,5,1,2,-99999,6,5,30297,13,0,8,3,1,1579,1484,,30110,501,1.2,1.2,1,3/5:1/2,6/5,"I think it's 6 and 5... 6/5 because um if you divide 3/5 by 1/2 you (mumbling) you can switch 1 the 1/2 the numerator with the dmerator and then you can just multiply across like regular multiplication, 3 times 1..yeah 3 times 2 and then um 5 times 1 which equals 6/5.",5,LA,
829,502,:,3/5,2/5,3/5:2/5,15/10,9,10,2008,8,33,40,5,2,3,5,2,5,-99999,15,10,18016,13,0,8,3,1,1579,1484,,16375,502,1.5,1.5,1,3/5:2/5,15/10,"I think it's 15 over 10 because uh if you switch 2/5, um the denominator and numerator around, and then you just multiply across it would be 3 times 5 equals 15 and 5 times 2 equals 10.",5,LA,
829,601,*,3/5,2/5,3/5*2/5,6/25,9,10,2008,8,37,43,6,2,3,5,2,5,-99999,6,25,16516,13,0,8,3,1,1579,1484,,9531,601,0.24,0.24,1,3/5*2/5,6/25,"I think it's 6 over 25 because uh you just multiply across which equals 3 times 2 equals 6 and 5 times 5 equals 25. Yeah, you just multiply across.",3,LA,
829,602,*,3/5,1/2,3/5*1/2,3/10,9,10,2008,8,37,21,6,1,3,5,1,2,-99999,3,10,10500,13,0,8,3,1,1579,1484,,12125,602,0.3,0.3,1,3/5*1/2,3/10,Um I think it's 3/10 because when you multiply fractions you just multiply across which would be 3 times 1 equals 3 and 5 times 2 equals 10.,3,LA,
829,701,-,3/5,2/5,3/5-2/5,1/5,9,10,2008,8,36,54,7,2,3,5,2,5,-99999,1,5,6688,13,0,8,3,1,1579,1484,,11468,701,0.2,0.2,1,3/5-2/5,1/5,This would equal 1/5 because they're common denominators and you can just subtract the nom…numerators which would be 3 minus 2 equals 1.,1,LA,
829,702,-,3/5,1/2,3/5-1/2,1/10,9,10,2008,8,36,4,7,1,3,5,1,2,-99999,1,10,35594,13,0,8,3,1,1579,1484,,14375,702,0.1,0.1,1,3/5-1/2,1/10,"K. I think it's 1 over 10 because if you make them common denominators, 3/5 would equals 6/10 and 1/2 would equal 5/10. And if you subtract 6 minus 5, it equals 1 over 10. ",2,LA,
830,401,+,3/5,2/5,3/5+2/5,1,9,10,2008,9,17,7,4,2,3,5,2,5,1,-99999,-99999,13109,13,0,8,1,1,1579,1339,,7563,401,1,1,1,3/5+2/5,1,And then I did that one because 3 plus 2 is 5 and they have the same denominator so that’s like… it would be 5/5 which is a whole. ,1,LA,Did not say trial numbers.
830,402,+,3/5,1/2,3/5+1/2,4/10,9,10,2008,9,16,38,4,1,3,5,1,2,-99999,4,10,18547,13,0,8,1,1,1579,1339,,11000,402,1.1,0.4,0,3/5+1/2,4/10,"I don't know, for that one I just wasn't sure. 'Cause I forget like how to do the denominators when they're different. So I just did like 5 times 10. I can't remember, I don't think it's like adding. But I don't know. Wait would I put like…if that's like 1 whole would I put the 1 there or there? Oh ok. Oh . ",2,LA,
830,501,:,3/5,1/2,3/5:1/2,6/5,9,10,2008,9,17,38,5,1,3,5,1,2,-99999,6,5,27719,13,0,8,1,1,1579,1339,,10687,501,1.2,1.2,1,3/5:1/2,6/5,I don't know I wasn't sure on that one 'cause…'cause like um.. I don’t know I remember there was like something with dividing and multiplying with I don't know. So I just multiplied them like diagonally.  ,6,LA,
830,502,:,3/5,2/5,3/5:2/5,6/25,9,10,2008,9,18,17,5,2,3,5,2,5,-99999,6,25,13485,13,0,8,1,1,1579,1339,,12640,502,1.5,0.24,0,3/5:2/5,6/25,And then that one I just like mltiplied over 'cause I can't remember 'cause there's like either like we like (laugh) divided when we multiply or mulitply when we divided. Or something… I think. I don't know. (laughs),3,LA,
830,601,*,3/5,2/5,3/5*2/5,6/5,9,10,2008,9,22,20,6,1,3,5,2,5,-99999,6,5,8296,13,0,8,1,1,1579,1339,,7329,601,0.24,1.2,0,3/5*2/5,6/5,And then I think that one's just 6/5 because they both have the same denominator and like can't remember if you like multiply the denominators or not,1,LA,
830,602,*,3/5,1/2,3/5*1/2,3/10,9,10,2008,9,22,36,6,2,3,5,1,2,-99999,3,10,10703,13,0,8,1,1,1579,1339,,1563,602,0.3,0.3,1,3/5*1/2,3/10,And then that one's 3… I don't know if that would be 3/10s or… I don't know. ,3,LA,
830,701,-,3/5,2/5,3/5-2/5,1/5,9,10,2008,9,9,48,7,1,3,5,2,5,-99999,1,5,7859,13,0,8,1,1,1579,1339,,12969,701,0.2,0.2,1,3/5-2/5,1/5,"Wait, do I just like say it ? Um okay. I just did like 3 minus 2 is 1 and then you just like use the same denominator so. What if I forget what to do if they like have two different denominators.",1,LA,
830,702,-,3/5,1/2,3/5-1/2,2/3,9,10,2008,9,10,9,7,2,3,5,1,2,-99999,2,3,23156,13,0,8,1,1,1579,1339,,14422,702,0.1,0.666666667,0,3/5-1/2,2/3,"Um, I just did 3 minus 2 is 2 and I didn't know how to do that part so I just did 5 minus 2. That was trial 702. ",3,LA,
831,401,+,3/5,2/5,3/5+2/5,1 1/5,17,10,2008,8,21,40,4,2,3,5,2,5,1,1,5,17078,13,1,8,1,1,,,,12953,401,1,1.2,0,3/5+2/5,1 1/5,"For trial 401, I got 1 and 1 /5 because the denominoators are already the same and 3 plus 2 equals 6 which would be 6 over 5 which is the same as 1 and 1/5. ",1,LA,
831,402,+,3/5,1/2,3/5+1/2,1 1/10,17,10,2008,8,20,41,4,1,3,5,1,2,1,1,10,44813,13,1,8,1,1,,,,14531,402,1.1,1.1,1,3/5+1/2,1 1/10,"For trial 402, I got the least common denominator of 10 and the numerators were 6 and 5 and 6 plus 5 equals 11 over 10 which equals out to be 1 and 1/10.",2,LA,
831,501,:,3/5,1/2,3/5:1/2,1 1/5,17,10,2008,8,23,53,5,1,3,5,1,2,1,1,5,37735,13,1,8,1,1,,,,14859,501,1.2,1.2,1,3/5:1/2,1 1/5,"For trial 501, I got 1 and 1/5 because for division you change the second number to its reciprocal which is 2 over 1 and then 3 times 2 equals 6 and 5 times 1 equals 5 which is the same as 1 and 1/5. ",5,LA,
831,502,:,3/5,2/5,3/5:2/5,1 1/2,17,10,2008,8,24,46,5,2,3,5,2,5,1,1,2,23875,13,1,8,1,1,,,,18250,502,1.5,1.5,1,3/5:2/5,1 1/2,"For trial 502, I got 1 and 1/2 because um whenever you change the second number to its reciprocal you get 5 over 2 and 3/5 and then the 5s cancel out so you get 1 and 3 times 1 equals 3 and then 1 times 2 equals 2 which is the same as 1 and 1/2. ",5,LA,
831,601,*,3/5,2/5,3/5*2/5,6/25,17,10,2008,8,10,59,6,2,3,5,2,5,-99999,6,25,20922,13,1,8,1,1,,,,11719,601,0.24,0.24,1,3/5*2/5,6/25,"Ok. For trial 601, I... my answer was 6 over 25 because 3 times 2 equals 6 for the numerator and 5 times 5 is 25 for the denominator. ",3,LA,
831,602,*,3/5,1/2,3/5*1/2,3/10,17,10,2008,8,10,19,6,1,3,5,1,2,-99999,3,10,33860,13,1,8,1,1,,,,5687,602,0.3,0.3,1,3/5*1/2,3/10,"Um, as my answer I got 3 over 10 because 3 times 1 equals 3 and 5 times 2 equals 10 and 5 times 2 is the denominator which ould be 10 and 3 times 1 is 3 which be the uh numerator. That was trial 602.",3,LA,
831,701,-,3/5,2/5,3/5-2/5,1/5,17,10,2008,8,23,6,7,2,3,5,2,5,-99999,1,5,8765,13,1,8,1,1,,,,11360,701,0.2,0.2,1,3/5-2/5,1/5,"For trial 701, I got 1/5 because 3 minus 2 equals 1 and the denominators are already the same so just bring it over and you get 1/5. ",1,LA,
831,702,-,3/5,1/2,3/5-1/2,1/10,17,10,2008,8,22,20,7,1,3,5,1,2,-99999,1,10,31234,13,1,8,1,1,,,,14219,702,0.1,0.1,1,3/5-1/2,1/10,"For trial 702, the least common denominator is 10 and then for the numerators I got 6 and 5. 6 minus 5 is 1 which is 1/10. ",2,LA,
832,401,+,3/5,2/5,3/5+2/5,5/5,17,10,2008,10,10,50,4,1,3,5,2,5,-99999,5,5,8250,13,0,8,1,1,,,,17593,401,1,1,1,3/5+2/5,5/5,"For trial 401, I added the numerators- 3 plus 2 is 5 and then the denominators were already the same so you didn't need a common denominator. It just stayed 5. So 5 over 5 was 1. ",1,LA,
832,402,+,3/5,1/2,3/5+1/2,5/5,17,10,2008,10,11,16,4,2,3,5,1,2,-99999,5,5,52516,13,0,8,1,1,,,,61015,402,1.1,1,0,3/5+1/2,5/5,"For trial 402, I had to get…wow I did that wrong. Um I should've got a common denominator of 10 so I would've done 5 times 2 is 10 and 3 times 2 is 6 plus 2 times 5 is 10 and 1 times 5 is 5. So it would've been…oh I forget what I did. Oh 3 over 5 plus 2 over 5 is 5 over 5. ",20,LA,
832,501,:,3/5,1/2,3/5:1/2,1 1/5,17,10,2008,10,20,47,5,2,3,5,1,2,1,1,5,24329,13,0,8,1,1,,,,20656,501,1.2,1.2,1,3/5:1/2,1 1/5,"For trial 501, I did um 3/5 times 2 over 1 equals 6 over 5. And made it into a mixed number which was 1 and 1/5. ",5,LA,
832,502,:,3/5,2/5,3/5:2/5,1 1/2,17,10,2008,10,19,35,5,1,3,5,2,5,1,1,2,44578,13,0,8,1,1,,,,27281,502,1.5,1.5,1,3/5:2/5,1 1/2,"For trial 502, um, I got the reciprocal for 5 over 2 and did 3 over 5 times 5 over 2. And got 15 over 10 and then made it into uh a mixed number and got 1 and 1/2. ",5,LA,
832,601,*,3/5,2/5,3/5*2/5,6/25,17,10,2008,10,5,21,6,2,3,5,2,5,-99999,6,25,14031,13,0,8,1,1,,,,13922,601,0.24,0.24,1,3/5*2/5,6/25,"For trial 601, I did 3 times 2 is 6 for the numerator and 5 times 5 is 25 for the denominator. And that was the answer. ",3,LA,
832,602,*,3/5,1/2,3/5*1/2,3/10,17,10,2008,10,4,45,6,1,3,5,1,2,-99999,3,10,9562,13,0,8,1,1,,,,26641,602,0.3,0.3,1,3/5*1/2,3/10,"For trial 602, I just multiplied across. 3 times 1 is 3 for the numerator and 5 times 2 is 10 as the denominator. And that was my answer. ",3,LA,
832,701,-,3/5,2/5,3/5-2/5,1/5,17,10,2008,10,22,26,7,2,3,5,2,5,-99999,1,5,10000,13,0,8,1,1,,,,8954,701,0.2,0.2,1,3/5-2/5,1/5,"For trial 701, I did 3/5 minus 2/5 and got 1/5. ",1,LA,
832,702,-,3/5,1/2,3/5-1/2,1/10,17,10,2008,10,21,44,7,1,3,5,1,2,-99999,1,10,19797,13,0,8,1,1,,,,21921,702,0.1,0.1,1,3/5-1/2,1/10,"For trial 702, I had to get a common denominator to subtract the fractions. And I found that it was 10 so I did 6 over 10 minus um 5 over 10and got 1 over 10. ",2,LA,
